Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Yaw,Pitch,Roll
1.7060000000000013,-0.004301743233667483,0.0949080587468614,1.7502393010487178,-0.03187408362743899,-0.24574540102766973,0.054505494355713946,-0.00840023438961496,-0.003135224106130465,-0.0670555285584461
1.7080000000000013,-0.004365491400922361,0.09441656794480606,1.7503483120374292,-0.031922626656856246,-0.24447696621988016,0.05376648823448795,-0.008229417043932947,-0.0030871442778054705,-0.06692587447000602
1.7100000000000013,-0.004429336654236074,0.0939276140123663,1.7504558450138983,-0.03197051535980689,-0.2432105689648595,0.05303400511383766,-0.008053831422083697,-0.0030393156275187964,-0.06679561240887061
1.7120000000000013,-0.004493277684955688,0.09344119287443657,1.750561913024126,-0.03201775929316987,-0.24194622244299363,0.05230804411191262,-0.007873509982334338,-0.0029917268532091692,-0.0666647306180331
1.7140000000000013,-0.004557313203542028,0.09295730042955058,1.7506665291123498,-0.03206436775904813,-0.24068393927245377,0.051588616168231724,-0.007688485403412701,-0.00294436697642796,-0.06653321932901018
1.7160000000000013,-0.004621441939060124,0.09247593255100567,1.7507697063446863,-0.032110349714734476,-0.2394237340379496,0.05087570563717698,-0.00749879056358521,-0.002897225558559822,-0.06640106595950239
1.7180000000000013,-0.004685662638489593,0.09199708508292977,1.7508714577559608,-0.03215571367556451,-0.23816562639658326,0.050169224191276514,-0.007304458593874843,-0.002850291897164828,-0.06626825786995964
1.7200000000000013,-0.004749974065840722,0.0915207538301366,1.7509717962043434,-0.032200468102583944,-0.2369096302642529,0.04946917314823546,-0.007105522713313412,-0.0028035614230298915,-0.06613478360282699
1.7220000000000013,-0.0048143750020458904,0.09104693456960809,1.7510707345506398,-0.03224462122735619,-0.23565576174954225,0.04877552409255439,-0.00690201604552229,-0.0027570312801591707,-0.06600063116773025
1.7240000000000013,-0.004878864244500603,0.09057562304610901,1.7511682855988249,-0.03228818123936282,-0.2344040347985682,0.04808828466132865,-0.006693971555105963,-0.0027107021295905936,-0.06586578999233153
1.7260000000000013,-0.004943440606979328,0.09010681497651188,1.7512644621681475,-0.03233115623564634,-0.23315446444309604,0.047407449201573894,-0.006481422176684327,-0.002664575495445687,-0.06573025228168343
1.7280000000000013,-0.005008102919450621,0.08964050604762569,1.7513592770665507,-0.032373554277093174,-0.23190706559848293,0.046733016120211544,-0.006264400914412941,-0.0026186540203749,-0.06559401285518779
1.7300000000000013,-0.005072850028004807,0.08917669191642873,1.7514527430987912,-0.03241538337818122,-0.23066185391928182,0.04606497414264642,-0.0060429409173806846,-0.002572940555002725,-0.065457069250127
1.7320000000000013,-0.00513768079476117,0.08871536820859016,1.7515448730470764,-0.03245665146597082,-0.22941884711270563,0.0454032814142001,-0.00581707514075698,-0.0025274404865936787,-0.06531942109472355
1.7340000000000013,-0.005202594097693111,0.08825653051436474,1.7516356796099048,-0.032497366583477086,-0.22817806025826312,0.044747936167907086,-0.0055868363472610545,-0.0024821589540834424,-0.06518106967927469
